,Year,Major,Gender,Admission
11367,1973,School of Medicine,F,Rejected
11368,1973,Other,M,Accepted
11369,1973,Other,F,Rejected
11370,1973,Other,M,Rejected
11371,1973,Other,M,Rejected
11372,1973,Department of Physics and Astronomy,M,Accepted
11373,1973,Other,M,Rejected
11374,1973,Other,F,Rejected
11375,1973,Other,M,Rejected
11376,1973,School of Medicine,F,Rejected
11377,1973,Other,F,Rejected
11378,1973,Other,M,Rejected
11379,1973,Department of Economics,M,Rejected
11380,1973,Other,F,Rejected
11381,1973,School of Political Science and International Relations,M,Rejected
11382,1973,Other,M,Rejected
11383,1973,Other,M,Accepted
11384,1973,Department of Economics,M,Accepted
11385,1973,Department of Physics and Astronomy,M,Accepted
11386,1973,School of Political Science and International Relations,F,Rejected
11387,1973,School of Medicine,F,Rejected
11388,1973,Department of Mechanical Engineering,F,Rejected
11389,1973,School of Medicine,F,Rejected
11390,1973,Other,M,Rejected
11391,1973,Other,M,Accepted
11392,1973,Other,F,Rejected
11393,1973,Department of Economics,M,Rejected
11394,1973,Department of Mechanical Engineering,F,Rejected
11395,1973,Other,F,Rejected
11396,1973,School of Medicine,F,Rejected
11397,1973,Department of Economics,M,Accepted
11398,1973,Other,M,Rejected
11399,1973,Other,M,Accepted
11400,1973,Department of Economics,M,Accepted
11401,1973,Other,M,Rejected
11402,1973,Other,M,Accepted
11403,1973,Other,M,Rejected
11404,1973,Department of Psychology,F,Rejected
11405,1973,Other,M,Rejected
11406,1973,Department of Mechanical Engineering,F,Accepted
11407,1973,Department of Mechanical Engineering,M,Rejected
11408,1973,School of Medicine,M,Rejected
11409,1973,Other,M,Rejected
11410,1973,School of Medicine,F,Accepted
11411,1973,Other,M,Accepted
11412,1973,Other,M,Rejected
11413,1973,Other,F,Rejected
11414,1973,Department of Physics and Astronomy,M,Rejected
11415,1973,Other,M,Rejected
11416,1973,Other,M,Rejected
11417,1973,Other,F,Rejected
11418,1973,School of Medicine,F,Rejected
11419,1973,Other,F,Rejected
11420,1973,Other,M,Accepted
11421,1973,Department of Economics,M,Accepted
11422,1973,Other,M,Rejected
11423,1973,Department of Psychology,M,Rejected
11424,1973,Other,F,Rejected
11425,1973,Other,M,Rejected
11426,1973,Other,M,Accepted
11427,1973,Other,M,Rejected
11428,1973,Other,M,Rejected
11429,1973,Other,M,Rejected
11430,1973,Other,M,Rejected
11431,1973,School of Medicine,F,Accepted
11432,1973,Department of Mechanical Engineering,F,Rejected
11433,1973,School of Medicine,F,Rejected
11434,1973,Department of Psychology,M,Rejected
11435,1973,Other,M,Rejected
11436,1973,Other,M,Accepted
11437,1973,Other,M,Rejected
11438,1973,Department of Mechanical Engineering,M,Accepted
11439,1973,Other,M,Accepted
11440,1973,Other,M,Rejected
11441,1973,Other,F,Rejected
11442,1973,Other,M,Rejected
11443,1973,Other,M,Accepted
11444,1973,Other,M,Rejected
11445,1973,Other,M,Accepted
11446,1973,Department of Physics and Astronomy,M,Accepted
11447,1973,Other,F,Accepted
11448,1973,Department of Psychology,M,Rejected
11449,1973,Other,M,Accepted
11450,1973,Other,M,Rejected
11451,1973,Other,M,Accepted
11452,1973,Other,M,Rejected
11453,1973,Other,M,Accepted
11454,1973,Other,M,Accepted
11455,1973,Other,M,Rejected
11456,1973,Department of Economics,M,Accepted
11457,1973,School of Medicine,M,Rejected
11458,1973,Other,M,Rejected
11459,1973,Department of Mechanical Engineering,M,Accepted
11460,1973,Department of Mechanical Engineering,M,Accepted
11461,1973,Other,F,Accepted
11462,1973,Department of Economics,M,Accepted
11463,1973,Department of Economics,M,Accepted
11464,1973,Department of Psychology,M,Rejected
11465,1973,Other,M,Rejected
11466,1973,Other,M,Accepted
11467,1973,Department of Physics and Astronomy,M,Accepted
11468,1973,Department of Mechanical Engineering,M,Rejected
11469,1973,Other,F,Accepted
11470,1973,Department of Mechanical Engineering,F,Accepted
11471,1973,Other,M,Rejected
11472,1973,Department of Psychology,F,Rejected
11473,1973,Other,F,Rejected
11474,1973,Other,F,Rejected
11475,1973,Department of Psychology,F,Rejected
11476,1973,Department of Physics and Astronomy,M,Rejected
11477,1973,Other,F,Rejected
11478,1973,Other,F,Rejected
11479,1973,School of Medicine,M,Rejected
11480,1973,Department of Mechanical Engineering,F,Accepted
11481,1973,Department of Economics,M,Rejected
11482,1973,Other,F,Rejected
11483,1973,Other,F,Rejected
11484,1973,Other,M,Rejected
11485,1973,Department of Psychology,F,Rejected
11486,1973,Other,F,Rejected
11487,1973,Other,M,Rejected
11488,1973,Other,M,Rejected
11489,1973,Other,M,Accepted
11490,1973,Department of Physics and Astronomy,M,Rejected
11491,1973,Department of Physics and Astronomy,M,Accepted
11492,1973,Department of Physics and Astronomy,M,Accepted
11493,1973,Department of Psychology,F,Rejected
11494,1973,Other,M,Accepted
11495,1973,Other,M,Rejected
11496,1973,Department of Economics,M,Accepted
11497,1973,Department of Physics and Astronomy,M,Accepted
11498,1973,Other,M,Accepted
11499,1973,Other,M,Accepted
11500,1973,Other,M,Rejected
11501,1973,Department of Physics and Astronomy,M,Accepted
11502,1973,Other,M,Accepted
11503,1973,Other,F,Rejected
11504,1973,Department of Psychology,F,Rejected
11505,1973,Other,M,Rejected
11506,1973,Other,M,Accepted
11507,1973,Other,F,Rejected
11508,1973,Other,F,Rejected
11509,1973,Department of Physics and Astronomy,M,Accepted
11510,1973,Other,M,Accepted
11511,1973,School of Medicine,F,Accepted
11512,1973,Other,M,Accepted
11513,1973,Other,F,Rejected
11514,1973,School of Medicine,F,Rejected
11515,1973,School of Political Science and International Relations,M,Rejected
11516,1973,School of Political Science and International Relations,F,Rejected
11517,1973,School of Medicine,F,Accepted
11518,1973,Department of Mechanical Engineering,F,Accepted
11519,1973,Other,F,Rejected
11520,1973,Department of Mechanical Engineering,M,Rejected
11521,1973,Other,F,Rejected
11522,1973,Other,F,Rejected
11523,1973,Department of Physics and Astronomy,M,Accepted
11524,1973,Other,M,Accepted
11525,1973,Other,M,Rejected
11526,1973,Other,M,Rejected
11527,1973,School of Political Science and International Relations,M,Rejected
11528,1973,School of Political Science and International Relations,F,Rejected
11529,1973,Other,F,Rejected
11530,1973,Other,M,Rejected
11531,1973,Other,F,Accepted
11532,1973,Other,M,Rejected
11533,1973,Department of Mechanical Engineering,M,Rejected
11534,1973,Department of Mechanical Engineering,M,Rejected
11535,1973,Other,M,Rejected
11536,1973,School of Political Science and International Relations,M,Rejected
11537,1973,Other,M,Accepted
11538,1973,School of Political Science and International Relations,F,Accepted
11539,1973,Department of Mechanical Engineering,F,Rejected
11540,1973,Other,M,Rejected
11541,1973,Other,M,Accepted
11542,1973,Department of Economics,M,Accepted
11543,1973,Department of Physics and Astronomy,M,Rejected
11544,1973,Other,M,Rejected
11545,1973,Other,M,Rejected
11546,1973,School of Medicine,F,Accepted
11547,1973,Other,M,Rejected
11548,1973,Other,M,Accepted
11549,1973,Other,M,Accepted
11550,1973,Department of Physics and Astronomy,F,Accepted
11551,1973,Other,F,Accepted
11552,1973,Other,M,Rejected
11553,1973,Department of Physics and Astronomy,M,Rejected
11554,1973,Other,M,Accepted
11555,1973,Other,M,Accepted
11556,1973,Other,M,Rejected
11557,1973,Other,F,Rejected
11558,1973,Other,M,Rejected
11559,1973,Other,M,Accepted
11560,1973,Other,M,Accepted
11561,1973,Department of Physics and Astronomy,M,Accepted
11562,1973,Other,M,Rejected
11563,1973,Other,M,Accepted
11564,1973,Department of Mechanical Engineering,M,Accepted
11565,1973,Other,M,Accepted
11566,1973,Other,M,Rejected
11567,1973,Other,M,Rejected
11568,1973,Other,F,Rejected
11569,1973,Other,F,Rejected
11570,1973,Other,M,Rejected
11571,1973,Department of Psychology,F,Rejected
11572,1973,Other,F,Accepted
11573,1973,Other,M,Rejected
11574,1973,Department of Economics,M,Rejected
11575,1973,Department of Mechanical Engineering,M,Rejected
11576,1973,Other,M,Rejected
11577,1973,Department of Physics and Astronomy,M,Rejected
11578,1973,Department of Physics and Astronomy,M,Rejected
11579,1973,Department of Economics,M,Accepted
11580,1973,School of Political Science and International Relations,M,Rejected
11581,1973,Department of Physics and Astronomy,M,Accepted
11582,1973,School of Medicine,M,Rejected
11583,1973,Other,M,Rejected
11584,1973,Other,M,Rejected
11585,1973,Other,M,Rejected
11586,1973,Other,M,Rejected
11587,1973,Other,M,Accepted
11588,1973,Other,M,Accepted
11589,1973,Other,F,Rejected
11590,1973,School of Medicine,M,Rejected
11591,1973,Other,M,Rejected
11592,1973,Department of Economics,M,Accepted
11593,1973,Department of Economics,M,Rejected
11594,1973,Other,M,Accepted
11595,1973,Other,F,Rejected
11596,1973,Department of Economics,M,Accepted
11597,1973,Other,M,Rejected
11598,1973,Other,F,Rejected
11599,1973,Other,M,Accepted
11600,1973,Department of Physics and Astronomy,M,Rejected
11601,1973,Other,M,Rejected
11602,1973,Other,M,Accepted
11603,1973,Other,M,Rejected
11604,1973,Other,M,Accepted
11605,1973,Other,M,Rejected
11606,1973,Other,F,Rejected
11607,1973,Other,F,Rejected
11608,1973,Department of Economics,M,Rejected
11609,1973,Other,F,Rejected
11610,1973,Other,F,Rejected
11611,1973,Other,F,Accepted
11612,1973,Other,M,Rejected
11613,1973,Other,M,Rejected
11614,1973,Other,M,Rejected
11615,1973,Department of Psychology,F,Rejected
11616,1973,Department of Physics and Astronomy,M,Accepted
11617,1973,Department of Physics and Astronomy,M,Rejected
11618,1973,Department of Psychology,F,Rejected
11619,1973,Department of Psychology,M,Rejected
11620,1973,Department of Physics and Astronomy,M,Accepted
11621,1973,Department of Psychology,F,Rejected
11622,1973,Department of Physics and Astronomy,M,Accepted
11623,1973,Other,F,Rejected
11624,1973,Other,M,Accepted
11625,1973,School of Medicine,M,Rejected
11626,1973,Other,F,Accepted
11627,1973,Other,F,Rejected
11628,1973,Other,F,Rejected
11629,1973,Department of Physics and Astronomy,M,Accepted
11630,1973,Other,M,Accepted
11631,1973,Department of Psychology,F,Rejected
11632,1973,Other,F,Rejected
11633,1973,Department of Physics and Astronomy,M,Accepted
11634,1973,Other,F,Rejected
11635,1973,Department of Mechanical Engineering,F,Accepted
11636,1973,Other,M,Accepted
11637,1973,Other,F,Rejected
11638,1973,Other,F,Rejected
11639,1973,Department of Mechanical Engineering,F,Accepted
11640,1973,Department of Physics and Astronomy,M,Accepted
11641,1973,Other,M,Accepted
11642,1973,Department of Psychology,F,Rejected
11643,1973,Other,F,Rejected
11644,1973,Department of Mechanical Engineering,F,Rejected
11645,1973,Department of Economics,M,Accepted
11646,1973,School of Medicine,F,Rejected
11647,1973,Other,M,Rejected
11648,1973,Other,M,Accepted
11649,1973,Other,F,Rejected
11650,1973,Other,F,Rejected
11651,1973,School of Medicine,F,Rejected
11652,1973,School of Political Science and International Relations,M,Accepted
11653,1973,Other,F,Accepted
11654,1973,Other,F,Rejected
11655,1973,Other,M,Accepted
11656,1973,Other,M,Rejected
11657,1973,Department of Psychology,F,Rejected
11658,1973,Other,M,Rejected
11659,1973,Other,F,Accepted
11660,1973,Other,M,Accepted
11661,1973,Department of Physics and Astronomy,M,Accepted
11662,1973,School of Medicine,M,Rejected
11663,1973,Department of Physics and Astronomy,M,Accepted
11664,1973,Other,F,Rejected
11665,1973,Department of Physics and Astronomy,M,Accepted
11666,1973,Other,F,Accepted
11667,1973,Other,F,Rejected
11668,1973,Other,M,Rejected
11669,1973,School of Medicine,F,Rejected
11670,1973,Other,M,Accepted
11671,1973,Department of Physics and Astronomy,M,Accepted
11672,1973,Other,M,Rejected
11673,1973,Department of Psychology,F,Rejected
11674,1973,Other,F,Accepted
11675,1973,Department of Economics,M,Rejected
11676,1973,Other,M,Rejected
11677,1973,Other,F,Rejected
11678,1973,School of Medicine,F,Rejected
11679,1973,Other,M,Accepted
11680,1973,Department of Mechanical Engineering,F,Accepted
11681,1973,Other,M,Accepted
11682,1973,Other,M,Rejected
11683,1973,Other,M,Accepted
11684,1973,Department of Physics and Astronomy,M,Accepted
11685,1973,Other,M,Accepted
11686,1973,Department of Physics and Astronomy,F,Accepted
11687,1973,Other,M,Rejected
11688,1973,Other,M,Accepted
11689,1973,Other,M,Accepted
11690,1973,Other,M,Rejected
11691,1973,Other,F,Accepted
11692,1973,Other,M,Accepted
11693,1973,Other,F,Rejected
11694,1973,Department of Physics and Astronomy,F,Accepted
11695,1973,Department of Mechanical Engineering,F,Rejected
11696,1973,Other,M,Rejected
11697,1973,Other,M,Accepted
11698,1973,School of Medicine,M,Accepted
11699,1973,Other,F,Accepted
11700,1973,Other,M,Accepted
11701,1973,Other,M,Rejected
11702,1973,Department of Mechanical Engineering,F,Rejected
11703,1973,Other,F,Accepted
11704,1973,Department of Economics,M,Accepted
11705,1973,Other,M,Accepted
11706,1973,School of Medicine,M,Rejected
11707,1973,Other,F,Rejected
11708,1973,Other,M,Accepted
11709,1973,Department of Psychology,F,Rejected
11710,1973,Department of Physics and Astronomy,M,Rejected
11711,1973,Other,M,Rejected
11712,1973,Department of Physics and Astronomy,M,Rejected
11713,1973,Other,F,Rejected
11714,1973,Department of Mechanical Engineering,F,Rejected
11715,1973,School of Political Science and International Relations,F,Rejected
11716,1973,Other,F,Accepted
11717,1973,Other,M,Rejected
11718,1973,Other,M,Accepted
11719,1973,Other,M,Accepted
11720,1973,Other,M,Accepted
11721,1973,Department of Psychology,F,Rejected
11722,1973,Other,M,Rejected
11723,1973,Department of Physics and Astronomy,M,Accepted
11724,1973,Other,M,Accepted
11725,1973,Department of Economics,M,Accepted
11726,1973,Department of Physics and Astronomy,M,Rejected
11727,1973,Other,M,Rejected
11728,1973,Department of Psychology,M,Rejected
11729,1973,Other,F,Rejected
11730,1973,Department of Mechanical Engineering,M,Accepted
11731,1973,Other,F,Rejected
11732,1973,Other,M,Rejected
11733,1973,Department of Mechanical Engineering,M,Rejected
11734,1973,School of Political Science and International Relations,M,Rejected
11735,1973,Department of Mechanical Engineering,M,Rejected
11736,1973,Other,F,Rejected
11737,1973,Department of Physics and Astronomy,M,Accepted
11738,1973,Other,M,Rejected
11739,1973,Other,M,Rejected
11740,1973,Other,M,Rejected
11741,1973,Other,M,Accepted
11742,1973,Other,F,Rejected
11743,1973,Other,M,Rejected
11744,1973,Other,M,Rejected
11745,1973,Department of Economics,M,Accepted
11746,1973,Other,M,Accepted
11747,1973,Department of Mechanical Engineering,M,Rejected
11748,1973,Other,F,Accepted
11749,1973,Department of Mechanical Engineering,M,Rejected
11750,1973,Other,F,Accepted
11751,1973,Other,M,Accepted
11752,1973,Other,M,Rejected
11753,1973,Other,M,Rejected
11754,1973,Other,M,Rejected
11755,1973,Other,F,Rejected
11756,1973,Department of Mechanical Engineering,M,Rejected
11757,1973,Other,M,Accepted
11758,1973,Department of Economics,M,Accepted
11759,1973,Other,M,Rejected
11760,1973,School of Medicine,M,Accepted
11761,1973,Other,M,Accepted
11762,1973,Other,M,Rejected
11763,1973,School of Political Science and International Relations,M,Rejected
11764,1973,Other,M,Rejected
11765,1973,School of Medicine,F,Rejected
11766,1973,Department of Economics,M,Rejected
11767,1973,Other,F,Rejected
11768,1973,Department of Physics and Astronomy,F,Accepted
11769,1973,Other,M,Rejected
11770,1973,Other,M,Rejected
11771,1973,Other,F,Accepted
11772,1973,Other,M,Accepted
11773,1973,Other,M,Accepted
11774,1973,Other,M,Rejected
11775,1973,Department of Physics and Astronomy,M,Accepted
11776,1973,School of Political Science and International Relations,F,Rejected
11777,1973,Other,M,Rejected
11778,1973,Other,F,Accepted
11779,1973,Department of Mechanical Engineering,M,Rejected
11780,1973,Other,M,Accepted
11781,1973,Other,M,Rejected
11782,1973,Other,M,Accepted
11783,1973,Other,M,Accepted
11784,1973,Other,M,Rejected
11785,1973,Other,M,Accepted
11786,1973,Department of Mechanical Engineering,F,Rejected
11787,1973,Other,M,Accepted
11788,1973,Other,F,Accepted
11789,1973,Other,F,Accepted
11790,1973,Other,M,Rejected
11791,1973,School of Medicine,M,Rejected
11792,1973,Other,M,Accepted
11793,1973,Department of Mechanical Engineering,F,Accepted
11794,1973,Other,M,Rejected
11795,1973,Other,F,Accepted
11796,1973,Department of Psychology,M,Rejected
11797,1973,Other,M,Rejected
11798,1973,Department of Physics and Astronomy,M,Accepted
11799,1973,Other,M,Rejected
11800,1973,Other,F,Rejected
11801,1973,Other,F,Rejected
11802,1973,Other,M,Accepted
11803,1973,Other,M,Accepted
11804,1973,Department of Physics and Astronomy,M,Accepted
11805,1973,Other,M,Rejected
11806,1973,Department of Physics and Astronomy,M,Accepted
